date,month,day,year,maxTemp,meanTemp,minTemp
1/26/11,1,26,2011,28,23,18
1/27/11,1,27,2011,25,21,17
1/28/11,1,28,2011,31,25,19
1/29/11,1,29,2011,33,30,26
1/30/11,1,30,2011,30,28,26
1/31/11,1,31,2011,26,23,20
2/1/11,2,1,2011,23,22,20
2/2/11,2,2,2011,23,14,5
2/3/11,2,3,2011,16,5,-6
2/4/11,2,4,2011,25,15,5
2/5/11,2,5,2011,28,16,4
2/6/11,2,6,2011,32,28,24
2/7/11,2,7,2011,32,26,19
2/8/11,2,8,2011,20,11,2
2/9/11,2,9,2011,12,5,-2
2/10/11,2,10,2011,16,4,-9
2/11/11,2,11,2011,30,18,5
2/12/11,2,12,2011,37,31,24
2/13/11,2,13,2011,45,39,32
2/14/11,2,14,2011,42,34,26
2/15/11,2,15,2011,38,31,23
2/16/11,2,16,2011,49,43,37
2/17/11,2,17,2011,56,52,47
2/18/11,2,18,2011,50,42,33
2/19/11,2,19,2011,35,30,25
2/20/11,2,20,2011,36,32,28
2/21/11,2,21,2011,33,29,25
2/22/11,2,22,2011,27,25,23
2/23/11,2,23,2011,33,29,24
2/24/11,2,24,2011,36,34,32
2/25/11,2,25,2011,36,33,29
2/26/11,2,26,2011,33,29,24
2/27/11,2,27,2011,36,31,25
2/28/11,2,28,2011,37,31,25
3/1/11,3,1,2011,43,33,22
3/2/11,3,2,2011,37,31,24
3/3/11,3,3,2011,45,35,25
3/4/11,3,4,2011,54,45,35
3/5/11,3,5,2011,36,32,27
3/6/11,3,6,2011,34,30,26
3/7/11,3,7,2011,34,29,24
3/8/11,3,8,2011,45,39,32
3/9/11,3,9,2011,44,39,33
3/10/11,3,10,2011,37,35,32
3/11/11,3,11,2011,47,37,27
3/12/11,3,12,2011,44,36,28
3/13/11,3,13,2011,41,33,24
3/14/11,3,14,2011,42,34,26
3/15/11,3,15,2011,39,35,31
3/16/11,3,16,2011,60,46,32
3/17/11,3,17,2011,67,58,48
3/18/11,3,18,2011,53,44,34
3/19/11,3,19,2011,50,39,28
3/20/11,3,20,2011,57,49,40
3/21/11,3,21,2011,60,51,41
3/22/11,3,22,2011,42,40,37
3/23/11,3,23,2011,41,35,28
3/24/11,3,24,2011,34,29,24
3/25/11,3,25,2011,34,29,24
3/26/11,3,26,2011,32,29,25
3/27/11,3,27,2011,35,29,23
3/28/11,3,28,2011,36,29,21
3/29/11,3,29,2011,42,33,24
3/30/11,3,30,2011,45,36,26
3/31/11,3,31,2011,48,36,23
4/1/11,4,1,2011,45,37,28
4/2/11,4,2,2011,54,45,36
4/3/11,4,3,2011,72,54,35
4/4/11,4,4,2011,68,54,40
4/5/11,4,5,2011,54,44,33
4/6/11,4,6,2011,59,51,42
4/7/11,4,7,2011,46,43,39
4/8/11,4,8,2011,45,43,40
4/9/11,4,9,2011,66,55,44
4/10/11,4,10,2011,83,70,56
4/11/11,4,11,2011,67,56,44
4/12/11,4,12,2011,58,49,40
4/13/11,4,13,2011,68,52,36
4/14/11,4,14,2011,53,47,40
4/15/11,4,15,2011,51,44,37
4/16/11,4,16,2011,49,42,35
4/17/11,4,17,2011,53,44,35
4/18/11,4,18,2011,41,37,32
4/19/11,4,19,2011,38,36,34
4/20/11,4,20,2011,43,38,32
4/21/11,4,21,2011,50,41,32
4/22/11,4,22,2011,46,43,39
4/23/11,4,23,2011,64,55,45
4/24/11,4,24,2011,56,51,45
4/25/11,4,25,2011,54,50,45
4/26/11,4,26,2011,68,58,47
4/27/11,4,27,2011,55,49,43
4/28/11,4,28,2011,45,43,40
4/29/11,4,29,2011,62,49,36
4/30/11,4,30,2011,71,60,48
5/1/11,5,1,2011,63,55,47
5/2/11,5,2,2011,59,51,42
5/3/11,5,3,2011,50,44,37
5/4/11,5,4,2011,59,48,37
5/5/11,5,5,2011,63,49,35
5/6/11,5,6,2011,68,56,44
5/7/11,5,7,2011,60,52,43
5/8/11,5,8,2011,68,54,39
5/9/11,5,9,2011,73,60,47
5/10/11,5,10,2011,90,76,62
5/11/11,5,11,2011,87,75,63
5/12/11,5,12,2011,86,72,58
5/13/11,5,13,2011,77,62,47
5/14/11,5,14,2011,53,49,45
5/15/11,5,15,2011,46,44,41
5/16/11,5,16,2011,52,45,37
5/17/11,5,17,2011,60,50,40
5/18/11,5,18,2011,57,53,49
5/19/11,5,19,2011,72,61,49
5/20/11,5,20,2011,73,62,50
5/21/11,5,21,2011,75,63,50
5/22/11,5,22,2011,87,74,61
5/23/11,5,23,2011,79,70,60
5/24/11,5,24,2011,66,57,47
5/25/11,5,25,2011,67,57,47
5/26/11,5,26,2011,49,46,43
5/27/11,5,27,2011,58,49,40
5/28/11,5,28,2011,62,57,51
5/29/11,5,29,2011,70,61,52
5/30/11,5,30,2011,88,72,56
5/31/11,5,31,2011,85,77,69
6/1/11,6,1,2011,81,70,59
6/2/11,6,2,2011,69,63,56
6/3/11,6,3,2011,87,71,55
6/4/11,6,4,2011,92,78,64
6/5/11,6,5,2011,85,73,60
6/6/11,6,6,2011,93,77,60
6/7/11,6,7,2011,96,86,75
6/8/11,6,8,2011,95,81,66
6/9/11,6,9,2011,69,60,50
6/10/11,6,10,2011,69,60,51
6/11/11,6,11,2011,62,57,52
6/12/11,6,12,2011,64,57,50
6/13/11,6,13,2011,72,63,54
6/14/11,6,14,2011,77,65,53
6/15/11,6,15,2011,71,64,57
6/16/11,6,16,2011,81,71,61
6/17/11,6,17,2011,82,71,60
6/18/11,6,18,2011,84,73,61
6/19/11,6,19,2011,81,72,63
6/20/11,6,20,2011,79,72,65
6/21/11,6,21,2011,89,78,66
6/22/11,6,22,2011,73,69,64
6/23/11,6,23,2011,71,67,62
6/24/11,6,24,2011,68,64,60
6/25/11,6,25,2011,79,69,58
6/26/11,6,26,2011,81,69,57
6/27/11,6,27,2011,81,73,65
6/28/11,6,28,2011,81,72,63
6/29/11,6,29,2011,81,70,59
6/30/11,6,30,2011,88,74,60
7/1/11,7,1,2011,89,81,72
7/2/11,7,2,2011,94,83,71
7/3/11,7,3,2011,84,77,69
7/4/11,7,4,2011,89,77,65
7/5/11,7,5,2011,91,80,68
7/6/11,7,6,2011,86,78,70
7/7/11,7,7,2011,82,73,63
7/8/11,7,8,2011,86,74,61
7/9/11,7,9,2011,91,76,61
7/10/11,7,10,2011,91,83,74
7/11/11,7,11,2011,88,80,71
7/12/11,7,12,2011,87,79,70
7/13/11,7,13,2011,74,69,63
7/14/11,7,14,2011,82,71,59
7/15/11,7,15,2011,87,79,70
7/16/11,7,16,2011,89,80,71
7/17/11,7,17,2011,95,82,69
7/18/11,7,18,2011,92,86,80
7/19/11,7,19,2011,93,86,78
7/20/11,7,20,2011,99,86,73
7/21/11,7,21,2011,99,87,75
7/22/11,7,22,2011,88,79,70
7/23/11,7,23,2011,87,79,70
7/24/11,7,24,2011,87,80,72
7/25/11,7,25,2011,88,80,72
7/26/11,7,26,2011,83,77,71
7/27/11,7,27,2011,90,79,68
7/28/11,7,28,2011,87,80,73
7/29/11,7,29,2011,86,79,71
7/30/11,7,30,2011,91,79,67
7/31/11,7,31,2011,90,79,68
8/1/11,8,1,2011,91,83,74
8/2/11,8,2,2011,93,84,74
8/3/11,8,3,2011,86,79,72
8/4/11,8,4,2011,84,77,69
8/5/11,8,5,2011,83,76,69
8/6/11,8,6,2011,85,79,72
8/7/11,8,7,2011,86,77,68
8/8/11,8,8,2011,80,74,68
8/9/11,8,9,2011,80,72,64
8/10/11,8,10,2011,77,69,61
8/11/11,8,11,2011,81,69,57
8/12/11,8,12,2011,81,71,60
8/13/11,8,13,2011,83,73,62
8/14/11,8,14,2011,75,69,62
8/15/11,8,15,2011,82,68,54
8/16/11,8,16,2011,85,73,61
8/17/11,8,17,2011,83,73,62
8/18/11,8,18,2011,84,76,67
8/19/11,8,19,2011,87,76,64
8/20/11,8,20,2011,80,73,66
8/21/11,8,21,2011,80,72,64
8/22/11,8,22,2011,82,71,59
8/23/11,8,23,2011,73,68,62
8/24/11,8,24,2011,92,81,69
8/25/11,8,25,2011,83,74,64
8/26/11,8,26,2011,83,71,59
8/27/11,8,27,2011,81,73,64
8/28/11,8,28,2011,77,69,61
8/29/11,8,29,2011,79,69,59
8/30/11,8,30,2011,76,69,61
8/31/11,8,31,2011,87,76,65
9/1/11,9,1,2011,93,82,71
9/2/11,9,2,2011,92,84,76
9/3/11,9,3,2011,89,79,69
9/4/11,9,4,2011,73,66,58
9/5/11,9,5,2011,65,59,52
9/6/11,9,6,2011,66,59,51
9/7/11,9,7,2011,70,61,52
9/8/11,9,8,2011,75,66,57
9/9/11,9,9,2011,72,66,60
9/10/11,9,10,2011,78,67,56
9/11/11,9,11,2011,83,70,57
9/12/11,9,12,2011,86,75,64
9/13/11,9,13,2011,73,65,56
9/14/11,9,14,2011,58,53,47
9/15/11,9,15,2011,59,51,42
9/16/11,9,16,2011,58,52,46
9/17/11,9,17,2011,68,59,50
9/18/11,9,18,2011,65,60,55
9/19/11,9,19,2011,69,62,54
9/20/11,9,20,2011,74,62,49
9/21/11,9,21,2011,71,64,56
9/22/11,9,22,2011,64,58,51
9/23/11,9,23,2011,62,55,48
9/24/11,9,24,2011,62,57,51
9/25/11,9,25,2011,64,58,51
9/26/11,9,26,2011,60,57,53
9/27/11,9,27,2011,63,59,54
9/28/11,9,28,2011,63,58,53
9/29/11,9,29,2011,66,58,49
9/30/11,9,30,2011,57,51,45
10/1/11,10,1,2011,56,49,42
10/2/11,10,2,2011,66,54,41
10/3/11,10,3,2011,69,57,44
10/4/11,10,4,2011,76,60,43
10/5/11,10,5,2011,80,65,49
10/6/11,10,6,2011,81,66,50
10/7/11,10,7,2011,84,69,54
10/8/11,10,8,2011,82,68,54
10/9/11,10,9,2011,80,66,52
10/10/11,10,10,2011,76,65,54
10/11/11,10,11,2011,79,68,57
10/12/11,10,12,2011,78,67,55
10/13/11,10,13,2011,66,59,52
10/14/11,10,14,2011,62,55,48
10/15/11,10,15,2011,62,55,47
10/16/11,10,16,2011,62,55,48
10/17/11,10,17,2011,59,50,41
10/18/11,10,18,2011,54,48,41
10/19/11,10,19,2011,49,47,44
10/20/11,10,20,2011,47,45,43
10/21/11,10,21,2011,55,47,38
10/22/11,10,22,2011,66,50,34
10/23/11,10,23,2011,68,53,38
10/24/11,10,24,2011,63,54,45
10/25/11,10,25,2011,74,60,45
10/26/11,10,26,2011,53,50,47
10/27/11,10,27,2011,53,46,39
10/28/11,10,28,2011,55,45,35
10/29/11,10,29,2011,55,45,34
10/30/11,10,30,2011,57,45,33
10/31/11,10,31,2011,53,45,36
11/1/11,11,1,2011,65,50,35
11/2/11,11,2,2011,65,57,48
11/3/11,11,3,2011,48,47,46
11/4/11,11,4,2011,53,45,36
11/5/11,11,5,2011,58,46,34
11/6/11,11,6,2011,59,50,41
11/7/11,11,7,2011,58,55,51
11/8/11,11,8,2011,51,49,47
11/9/11,11,9,2011,62,50,37
11/10/11,11,10,2011,41,37,32
11/11/11,11,11,2011,45,38,30
11/12/11,11,12,2011,60,48,36
11/13/11,11,13,2011,70,59,47
11/14/11,11,14,2011,53,45,36
11/15/11,11,15,2011,64,49,34
11/16/11,11,16,2011,46,39,31
11/17/11,11,17,2011,36,30,24
11/18/11,11,18,2011,51,38,25
11/19/11,11,19,2011,58,51,44
11/20/11,11,20,2011,55,47,39
11/21/11,11,21,2011,47,44,41
11/22/11,11,22,2011,43,42,40
11/23/11,11,23,2011,50,42,34
11/24/11,11,24,2011,47,44,40
11/25/11,11,25,2011,57,50,42
11/26/11,11,26,2011,56,51,45
11/27/11,11,27,2011,46,41,36
11/28/11,11,28,2011,41,38,34
11/29/11,11,29,2011,44,38,31
11/30/11,11,30,2011,44,35,25
12/1/11,12,1,2011,48,37,25
12/2/11,12,2,2011,43,37,31
12/3/11,12,3,2011,50,44,37
12/4/11,12,4,2011,52,44,36
12/5/11,12,5,2011,40,38,35
12/6/11,12,6,2011,37,32,27
12/7/11,12,7,2011,34,30,25
12/8/11,12,8,2011,36,30,24
12/9/11,12,9,2011,32,25,18
12/10/11,12,10,2011,27,20,12
12/11/11,12,11,2011,45,36,27
12/12/11,12,12,2011,47,35,23
12/13/11,12,13,2011,45,42,38
12/14/11,12,14,2011,55,48,41
12/15/11,12,15,2011,57,45,33
12/16/11,12,16,2011,34,30,26
12/17/11,12,17,2011,32,30,28
12/18/11,12,18,2011,44,35,25
12/19/11,12,19,2011,50,44,38
12/20/11,12,20,2011,39,38,36
12/21/11,12,21,2011,43,40,37
12/22/11,12,22,2011,40,36,31
12/23/11,12,23,2011,34,29,23
12/24/11,12,24,2011,39,30,21
12/25/11,12,25,2011,45,37,29
12/26/11,12,26,2011,45,34,23
12/27/11,12,27,2011,41,34,26
12/28/11,12,28,2011,31,26,20
12/29/11,12,29,2011,48,40,31
12/30/11,12,30,2011,44,38,32
12/31/11,12,31,2011,40,35,29
1/1/12,1,1,2012,44,37,29
1/2/12,1,2,2012,29,24,18
1/3/12,1,3,2012,27,20,13
1/4/12,1,4,2012,41,33,25
1/5/12,1,5,2012,49,36,23
1/6/12,1,6,2012,55,47,38
1/7/12,1,7,2012,44,36,28
1/8/12,1,8,2012,42,34,25
1/9/12,1,9,2012,46,36,25
1/10/12,1,10,2012,52,39,25
1/11/12,1,11,2012,54,41,27
1/12/12,1,12,2012,37,28,19
1/13/12,1,13,2012,22,20,17
1/14/12,1,14,2012,19,14,8
1/15/12,1,15,2012,31,18,5
1/16/12,1,16,2012,45,38,30
1/17/12,1,17,2012,39,28,17
1/18/12,1,18,2012,26,18,10
1/19/12,1,19,2012,28,17,5
1/20/12,1,20,2012,24,15,5
1/21/12,1,21,2012,25,21,16
1/22/12,1,22,2012,40,28,16
1/23/12,1,23,2012,46,38,30
1/24/12,1,24,2012,37,31,25
1/25/12,1,25,2012,36,29,22
1/26/12,1,26,2012,38,35,32
1/27/12,1,27,2012,43,39,34
1/28/12,1,28,2012,34,30,26
1/29/12,1,29,2012,31,26,21
1/30/12,1,30,2012,53,38,22
1/31/12,1,31,2012,57,50,43
2/1/12,2,1,2012,48,40,32
2/2/12,2,2,2012,43,37,31
2/3/12,2,3,2012,39,36,33
2/4/12,2,4,2012,42,36,29
2/5/12,2,5,2012,45,37,29
2/6/12,2,6,2012,33,32,30
2/7/12,2,7,2012,36,33,29
2/8/12,2,8,2012,37,31,25
2/9/12,2,9,2012,36,29,21
2/10/12,2,10,2012,36,25,14
2/11/12,2,11,2012,20,15,10
2/12/12,2,12,2012,35,26,16
2/13/12,2,13,2012,36,26,15
2/14/12,2,14,2012,36,33,29
2/15/12,2,15,2012,43,37,30
2/16/12,2,16,2012,47,41,34
2/17/12,2,17,2012,49,39,28
2/18/12,2,18,2012,39,33,27
2/19/12,2,19,2012,38,31,24
2/20/12,2,20,2012,45,34,22
2/21/12,2,21,2012,41,37,33
2/22/12,2,22,2012,44,37,29
2/23/12,2,23,2012,40,35,29
2/24/12,2,24,2012,35,31,26
2/25/12,2,25,2012,27,22,16
2/26/12,2,26,2012,53,35,17
2/27/12,2,27,2012,40,33,25
2/28/12,2,28,2012,44,34,23
2/29/12,2,29,2012,59,47,35
3/1/12,3,1,2012,40,38,35
3/2/12,3,2,2012,40,37,34
3/3/12,3,3,2012,35,33,30
3/4/12,3,4,2012,32,29,26
3/5/12,3,5,2012,37,29,21
3/6/12,3,6,2012,68,50,31
3/7/12,3,7,2012,68,61,54
3/8/12,3,8,2012,63,50,37
3/9/12,3,9,2012,40,34,28
3/10/12,3,10,2012,60,44,27
3/11/12,3,11,2012,69,55,41
3/12/12,3,12,2012,65,59,52
3/13/12,3,13,2012,70,59,48
3/14/12,3,14,2012,81,64,46
3/15/12,3,15,2012,81,65,48
3/16/12,3,16,2012,82,64,46
3/17/12,3,17,2012,82,70,58
3/18/12,3,18,2012,81,69,57
3/19/12,3,19,2012,78,70,61
3/20/12,3,20,2012,85,74,63
3/21/12,3,21,2012,87,74,61
3/22/12,3,22,2012,83,72,60
3/23/12,3,23,2012,63,59,55
3/24/12,3,24,2012,61,56,51
3/25/12,3,25,2012,71,57,43
3/26/12,3,26,2012,47,42,37
3/27/12,3,27,2012,74,57,40
3/28/12,3,28,2012,68,57,45
3/29/12,3,29,2012,48,44,40
3/30/12,3,30,2012,53,47,40
3/31/12,3,31,2012,50,45,39
4/1/12,4,1,2012,57,50,42
4/2/12,4,2,2012,62,55,47
4/3/12,4,3,2012,70,59,48
4/4/12,4,4,2012,58,52,46
4/5/12,4,5,2012,49,44,38
4/6/12,4,6,2012,53,43,33
4/7/12,4,7,2012,67,51,34
4/8/12,4,8,2012,66,56,45
4/9/12,4,9,2012,63,52,41
4/10/12,4,10,2012,46,40,34
4/11/12,4,11,2012,54,43,32
4/12/12,4,12,2012,63,48,32
4/13/12,4,13,2012,66,53,40
4/14/12,4,14,2012,67,61,54
4/15/12,4,15,2012,77,69,61
4/16/12,4,16,2012,67,55,43
4/17/12,4,17,2012,57,48,39
4/18/12,4,18,2012,73,56,39
4/19/12,4,19,2012,61,53,45
4/20/12,4,20,2012,47,45,42
4/21/12,4,21,2012,53,45,36
4/22/12,4,22,2012,53,47,41
4/23/12,4,23,2012,60,50,39
4/24/12,4,24,2012,66,52,38
4/25/12,4,25,2012,61,54,46
4/26/12,4,26,2012,55,47,39
4/27/12,4,27,2012,54,45,35
4/28/12,4,28,2012,50,48,45
4/29/12,4,29,2012,57,50,43
4/30/12,4,30,2012,62,56,50
5/1/12,5,1,2012,65,57,49
5/2/12,5,2,2012,80,69,57
5/3/12,5,3,2012,86,76,66
5/4/12,5,4,2012,73,64,55
5/5/12,5,5,2012,60,56,52
5/6/12,5,6,2012,70,61,51
5/7/12,5,7,2012,64,58,52
5/8/12,5,8,2012,70,61,52
5/9/12,5,9,2012,60,54,47
5/10/12,5,10,2012,67,57,46
5/11/12,5,11,2012,78,61,43
5/12/12,5,12,2012,69,61,53
5/13/12,5,13,2012,72,61,50
5/14/12,5,14,2012,82,63,43
5/15/12,5,15,2012,86,72,57
5/16/12,5,16,2012,65,58,50
5/17/12,5,17,2012,74,60,45
5/18/12,5,18,2012,85,69,53
5/19/12,5,19,2012,92,76,59
5/20/12,5,20,2012,93,79,65
5/21/12,5,21,2012,67,61,54
5/22/12,5,22,2012,71,61,50
5/23/12,5,23,2012,82,65,47
5/24/12,5,24,2012,90,77,64
5/25/12,5,25,2012,83,74,65
5/26/12,5,26,2012,86,73,60
5/27/12,5,27,2012,97,84,70
5/28/12,5,28,2012,95,86,77
5/29/12,5,29,2012,85,73,61
5/30/12,5,30,2012,70,62,53
5/31/12,5,31,2012,54,51,47
6/1/12,6,1,2012,65,57,49
6/2/12,6,2,2012,76,63,49
6/3/12,6,3,2012,81,69,57
6/4/12,6,4,2012,75,67,59
6/5/12,6,5,2012,70,64,57
6/6/12,6,6,2012,76,64,52
6/7/12,6,7,2012,82,68,54
6/8/12,6,8,2012,88,71,54
6/9/12,6,9,2012,90,78,65
6/10/12,6,10,2012,93,80,67
6/11/12,6,11,2012,90,80,70
6/12/12,6,12,2012,78,69,59
6/13/12,6,13,2012,72,63,54
6/14/12,6,14,2012,87,72,56
6/15/12,6,15,2012,94,77,59
6/16/12,6,16,2012,94,82,69
6/17/12,6,17,2012,87,78,69
6/18/12,6,18,2012,94,82,69
6/19/12,6,19,2012,95,87,78
6/20/12,6,20,2012,95,86,77
6/21/12,6,21,2012,85,78,70
6/22/12,6,22,2012,87,76,64
6/23/12,6,23,2012,87,75,62
6/24/12,6,24,2012,94,80,65
6/25/12,6,25,2012,76,68,60
6/26/12,6,26,2012,83,70,56
6/27/12,6,27,2012,92,75,57
6/28/12,6,28,2012,100,88,76
6/29/12,6,29,2012,88,79,69
6/30/12,6,30,2012,92,81,69
7/1/12,7,1,2012,91,80,68
7/2/12,7,2,2012,98,85,71
7/3/12,7,3,2012,96,87,77
7/4/12,7,4,2012,102,91,79
7/5/12,7,5,2012,103,91,79
7/6/12,7,6,2012,103,93,82
7/7/12,7,7,2012,98,86,73
7/8/12,7,8,2012,85,77,68
7/9/12,7,9,2012,91,79,66
7/10/12,7,10,2012,83,75,67
7/11/12,7,11,2012,87,76,64
7/12/12,7,12,2012,91,79,66
7/13/12,7,13,2012,93,82,70
7/14/12,7,14,2012,90,80,70
7/15/12,7,15,2012,95,83,71
7/16/12,7,16,2012,97,85,72
7/17/12,7,17,2012,99,89,79
7/18/12,7,18,2012,94,83,72
7/19/12,7,19,2012,83,77,71
7/20/12,7,20,2012,81,75,68
7/21/12,7,21,2012,87,76,65
7/22/12,7,22,2012,89,79,68
7/23/12,7,23,2012,97,89,81
7/24/12,7,24,2012,84,77,69
7/25/12,7,25,2012,99,85,70
7/26/12,7,26,2012,89,79,69
7/27/12,7,27,2012,86,76,66
7/28/12,7,28,2012,82,75,67
7/29/12,7,29,2012,85,74,63
7/30/12,7,30,2012,92,81,69
7/31/12,7,31,2012,85,77,68
8/1/12,8,1,2012,90,79,68
8/2/12,8,2,2012,93,80,66
8/3/12,8,3,2012,95,83,71
8/4/12,8,4,2012,93,82,71
8/5/12,8,5,2012,84,75,66
8/6/12,8,6,2012,85,74,62
8/7/12,8,7,2012,92,77,62
8/8/12,8,8,2012,84,78,72
8/9/12,8,9,2012,75,69,63
8/10/12,8,10,2012,76,69,61
8/11/12,8,11,2012,78,67,56
8/12/12,8,12,2012,76,66,55
8/13/12,8,13,2012,69,65,60
8/14/12,8,14,2012,84,70,56
8/15/12,8,15,2012,85,75,65
8/16/12,8,16,2012,76,69,62
8/17/12,8,17,2012,76,67,58
8/18/12,8,18,2012,77,65,53
8/19/12,8,19,2012,79,70,60
8/20/12,8,20,2012,74,66,58
8/21/12,8,21,2012,79,66,53
8/22/12,8,22,2012,85,70,54
8/23/12,8,23,2012,92,78,64
8/24/12,8,24,2012,94,79,64
8/25/12,8,25,2012,93,80,66
8/26/12,8,26,2012,79,73,66
8/27/12,8,27,2012,88,77,66
8/28/12,8,28,2012,86,75,63
8/29/12,8,29,2012,84,75,65
8/30/12,8,30,2012,90,77,64
8/31/12,8,31,2012,92,82,71
9/1/12,9,1,2012,75,73,71
9/2/12,9,2,2012,82,78,73
9/3/12,9,3,2012,88,80,71
9/4/12,9,4,2012,90,78,66
9/5/12,9,5,2012,86,75,63
9/6/12,9,6,2012,86,77,68
9/7/12,9,7,2012,78,69,59
9/8/12,9,8,2012,73,64,54
9/9/12,9,9,2012,72,64,55
9/10/12,9,10,2012,75,64,52
9/11/12,9,11,2012,83,68,52
9/12/12,9,12,2012,86,75,63
9/13/12,9,13,2012,71,63,54
9/14/12,9,14,2012,76,64,51
9/15/12,9,15,2012,79,65,50
9/16/12,9,16,2012,77,63,49
9/17/12,9,17,2012,78,67,55
9/18/12,9,18,2012,63,55,47
9/19/12,9,19,2012,73,57,41
9/20/12,9,20,2012,72,62,51
9/21/12,9,21,2012,60,54,48
9/22/12,9,22,2012,59,52,44
9/23/12,9,23,2012,61,51,40
9/24/12,9,24,2012,70,54,37
9/25/12,9,25,2012,77,63,49
9/26/12,9,26,2012,68,61,53
9/27/12,9,27,2012,65,56,46
9/28/12,9,28,2012,67,59,50
9/29/12,9,29,2012,79,64,48
9/30/12,9,30,2012,66,58,50
10/1/12,10,1,2012,66,57,47
10/2/12,10,2,2012,69,61,53
10/3/12,10,3,2012,63,61,59
10/4/12,10,4,2012,77,63,48
10/5/12,10,5,2012,50,45,39
10/6/12,10,6,2012,50,42,34
10/7/12,10,7,2012,51,44,36
10/8/12,10,8,2012,60,46,32
10/9/12,10,9,2012,65,54,42
10/10/12,10,10,2012,51,43,35
10/11/12,10,11,2012,67,51,35
10/12/12,10,12,2012,53,45,37
10/13/12,10,13,2012,67,56,44
10/14/12,10,14,2012,71,60,48
10/15/12,10,15,2012,60,51,41
10/16/12,10,16,2012,70,55,40
10/17/12,10,17,2012,68,61,54
10/18/12,10,18,2012,54,50,45
10/19/12,10,19,2012,52,48,43
10/20/12,10,20,2012,59,49,39
10/21/12,10,21,2012,68,53,37
10/22/12,10,22,2012,65,57,49
10/23/12,10,23,2012,70,64,57
10/24/12,10,24,2012,78,68,58
10/25/12,10,25,2012,75,60,45
10/26/12,10,26,2012,51,44,37
10/27/12,10,27,2012,48,41,34
10/28/12,10,28,2012,49,44,38
10/29/12,10,29,2012,51,44,36
10/30/12,10,30,2012,48,44,39
10/31/12,10,31,2012,50,42,34
11/1/12,11,1,2012,54,44,34
11/2/12,11,2,2012,48,41,34
11/3/12,11,3,2012,45,41,36
11/4/12,11,4,2012,48,40,32
11/5/12,11,5,2012,44,38,32
11/6/12,11,6,2012,42,36,29
11/7/12,11,7,2012,47,44,40
11/8/12,11,8,2012,45,40,35
11/9/12,11,9,2012,56,45,33
11/10/12,11,10,2012,66,58,50
11/11/12,11,11,2012,70,55,40
11/12/12,11,12,2012,40,35,29
11/13/12,11,13,2012,41,33,24
11/14/12,11,14,2012,45,37,29
11/15/12,11,15,2012,48,39,30
11/16/12,11,16,2012,54,41,27
11/17/12,11,17,2012,55,41,26
11/18/12,11,18,2012,57,44,31
11/19/12,11,19,2012,59,48,36
11/20/12,11,20,2012,58,49,40
11/21/12,11,21,2012,54,44,34
11/22/12,11,22,2012,63,53,42
11/23/12,11,23,2012,42,35,28
11/24/12,11,24,2012,32,28,24
11/25/12,11,25,2012,43,36,29
11/26/12,11,26,2012,36,30,23
11/27/12,11,27,2012,33,25,17
11/28/12,11,28,2012,44,36,27
11/29/12,11,29,2012,51,42,33
11/30/12,11,30,2012,51,44,36
12/1/12,12,1,2012,59,44,29
12/2/12,12,2,2012,63,54,44
12/3/12,12,3,2012,70,58,46
12/4/12,12,4,2012,59,49,38
12/5/12,12,5,2012,40,34,27
12/6/12,12,6,2012,46,39,32
12/7/12,12,7,2012,46,44,41
12/8/12,12,8,2012,42,39,36
12/9/12,12,9,2012,41,38,35
12/10/12,12,10,2012,38,35,31
12/11/12,12,11,2012,34,29,24
12/12/12,12,12,2012,46,37,28
12/13/12,12,13,2012,49,41,32
12/14/12,12,14,2012,50,38,26
12/15/12,12,15,2012,50,44,37
12/16/12,12,16,2012,49,44,38
12/17/12,12,17,2012,40,35,30
12/18/12,12,18,2012,41,36,31
12/19/12,12,19,2012,43,38,32
12/20/12,12,20,2012,49,41,33
12/21/12,12,21,2012,33,27,20
12/22/12,12,22,2012,32,25,17
12/23/12,12,23,2012,34,28,21
12/24/12,12,24,2012,34,31,28
12/25/12,12,25,2012,33,29,25
12/26/12,12,26,2012,33,31,28
12/27/12,12,27,2012,33,31,28
12/28/12,12,28,2012,32,31,29
12/29/12,12,29,2012,32,26,20
12/30/12,12,30,2012,33,24,14
12/31/12,12,31,2012,35,28,20
1/1/13,1,1,2013,25,18,11
1/2/13,1,2,2013,30,20,10
1/3/13,1,3,2013,29,24,18
1/4/13,1,4,2013,36,25,13
1/5/13,1,5,2013,39,29,18
1/6/13,1,6,2013,36,27,18
1/7/13,1,7,2013,41,28,15
1/8/13,1,8,2013,44,32,21
1/9/13,1,9,2013,50,39,27
1/10/13,1,10,2013,45,34,22
1/11/13,1,11,2013,52,46,39
1/12/13,1,12,2013,53,42,30
1/13/13,1,13,2013,30,26,22
1/14/13,1,14,2013,25,19,12
1/15/13,1,15,2013,31,22,12
1/16/13,1,16,2013,36,26,16
1/17/13,1,17,2013,33,27,20
1/18/13,1,18,2013,43,31,19
1/19/13,1,19,2013,47,38,28
1/20/13,1,20,2013,28,21,13
1/21/13,1,21,2013,15,10,5
1/22/13,1,22,2013,11,5,-1
1/23/13,1,23,2013,23,17,10
1/24/13,1,24,2013,22,13,4
1/25/13,1,25,2013,29,24,18
1/26/13,1,26,2013,28,21,13
1/27/13,1,27,2013,37,30,23
1/28/13,1,28,2013,48,43,37
1/29/13,1,29,2013,63,51,39
