x,y
1.485,-0.75
1.5,-0.75
-1.5,-0.735
-1.485,-0.735
-1.47,-0.735
-1.455,-0.735
-1.44,-0.735
-1.425,-0.735
-1.41,-0.735
-1.395,-0.735
-1.38,-0.735
-1.365,-0.735
-1.35,-0.735
-1.335,-0.735
-1.32,-0.735
-1.305,-0.735
-1.29,-0.735
-1.275,-0.735
-1.26,-0.735
-1.245,-0.735
-1.23,-0.735
-1.215,-0.735
-1.2,-0.735
-1.185,-0.735
-1.17,-0.735
-1.155,-0.735
-1.14,-0.735
-1.125,-0.735
-1.11,-0.735
-1.095,-0.735
-1.08,-0.735
-1.065,-0.735
-1.05,-0.735
-1.035,-0.735
-1.02,-0.735
-1.005,-0.735
-0.99,-0.735
-0.975,-0.735
-0.96,-0.735
-0.945,-0.735
-0.93,-0.735
-0.915,-0.735
-0.9,-0.735
-0.885,-0.735
-0.87,-0.735
-0.855,-0.735
-0.84,-0.735
-0.825,-0.735
-0.81,-0.735
-0.795,-0.735
-0.78,-0.735
-0.765,-0.735
-0.75,-0.735
-0.735,-0.735
-0.72,-0.735
-0.705,-0.735
-0.69,-0.735
-0.675,-0.735
-0.66,-0.735
-0.645,-0.735
-0.63,-0.735
-0.615,-0.735
-0.6,-0.735
-0.585,-0.735
-0.57,-0.735
-0.555,-0.735
-0.54,-0.735
-0.525,-0.735
-0.51,-0.735
-0.495,-0.735
-0.48,-0.735
-0.465,-0.735
-0.45,-0.735
-0.435,-0.735
-0.42,-0.735
-0.405,-0.735
-0.39,-0.735
-0.375,-0.735
-0.36,-0.735
-0.345,-0.735
-0.33,-0.735
-0.315,-0.735
-0.3,-0.735
-0.285,-0.735
-0.27,-0.735
-0.255,-0.735
-0.24,-0.735
-0.225,-0.735
-0.21,-0.735
-0.195,-0.735
-0.18,-0.735
-0.165,-0.735
-0.15,-0.735
-0.135,-0.735
-0.12,-0.735
-0.105,-0.735
-0.09,-0.735
-0.075,-0.735
-0.06,-0.735
-0.045,-0.735
-0.03,-0.735
-0.015,-0.735
0,-0.735
0.015,-0.735
0.03,-0.735
0.045,-0.735
0.06,-0.735
0.075,-0.735
0.09,-0.735
0.105,-0.735
0.12,-0.735
0.135,-0.735
0.15,-0.735
0.165,-0.735
0.18,-0.735
0.195,-0.735
0.21,-0.735
0.225,-0.735
0.24,-0.735
0.255,-0.735
0.27,-0.735
0.285,-0.735
0.3,-0.735
0.315,-0.735
0.33,-0.735
0.345,-0.735
0.36,-0.735
0.375,-0.735
0.39,-0.735
0.405,-0.735
0.42,-0.735
0.435,-0.735
0.45,-0.735
0.465,-0.735
0.48,-0.735
0.495,-0.735
0.51,-0.735
0.525,-0.735
0.54,-0.735
0.555,-0.735
0.57,-0.735
0.585,-0.735
0.6,-0.735
0.615,-0.735
0.63,-0.735
0.645,-0.735
0.66,-0.735
0.675,-0.735
0.69,-0.735
0.705,-0.735
0.72,-0.735
0.735,-0.735
0.75,-0.735
0.765,-0.735
0.78,-0.735
0.795,-0.735
0.81,-0.735
0.825,-0.735
0.84,-0.735
0.855,-0.735
0.87,-0.735
0.885,-0.735
0.9,-0.735
0.915,-0.735
0.93,-0.735
0.945,-0.735
0.96,-0.735
0.975,-0.735
0.99,-0.735
1.005,-0.735
1.02,-0.735
1.035,-0.735
1.05,-0.735
1.065,-0.735
1.08,-0.735
1.095,-0.735
1.11,-0.735
1.125,-0.735
1.14,-0.735
1.155,-0.735
1.17,-0.735
1.185,-0.735
1.2,-0.735
1.215,-0.735
1.23,-0.735
1.245,-0.735
1.26,-0.735
1.275,-0.735
1.29,-0.735
1.305,-0.735
1.32,-0.735
1.335,-0.735
1.35,-0.735
1.365,-0.735
1.38,-0.735
1.395,-0.735
1.41,-0.735
1.425,-0.735
1.44,-0.735
1.455,-0.735
1.47,-0.735
1.485,-0.735
1.5,-0.735
-1.5,-0.72
-1.485,-0.72
-1.47,-0.72
-1.455,-0.72
-1.44,-0.72
-1.425,-0.72
-1.41,-0.72
-1.395,-0.72
-1.38,-0.72
-1.365,-0.72
-1.35,-0.72
-1.335,-0.72
-1.32,-0.72
-1.305,-0.72
-1.29,-0.72
-1.275,-0.72
-1.26,-0.72
-1.245,-0.72
-1.23,-0.72
-1.215,-0.72
-1.2,-0.72
-1.185,-0.72
-1.17,-0.72
-1.155,-0.72
-1.14,-0.72
-1.125,-0.72
-1.11,-0.72
-1.095,-0.72
-1.08,-0.72
-1.065,-0.72
-1.05,-0.72
-1.035,-0.72
-1.02,-0.72
-1.005,-0.72
-0.99,-0.72
-0.975,-0.72
-0.96,-0.72
-0.945,-0.72
-0.93,-0.72
-0.915,-0.72
-0.9,-0.72
-0.885,-0.72
-0.87,-0.72
-0.855,-0.72
-0.84,-0.72
-0.825,-0.72
-0.81,-0.72
-0.795,-0.72
-0.78,-0.72
-0.765,-0.72
-0.75,-0.72
-0.735,-0.72
-0.72,-0.72
-0.705,-0.72
-0.69,-0.72
-0.675,-0.72
-0.66,-0.72
-0.645,-0.72
-0.63,-0.72
-0.615,-0.72
-0.6,-0.72
-0.585,-0.72
-0.57,-0.72
-0.555,-0.72
-0.54,-0.72
-0.525,-0.72
-0.51,-0.72
-0.495,-0.72
-0.48,-0.72
-0.465,-0.72
-0.45,-0.72
-0.435,-0.72
-0.42,-0.72
-0.405,-0.72
-0.39,-0.72
-0.375,-0.72
-0.36,-0.72
-0.345,-0.72
-0.33,-0.72
-0.315,-0.72
-0.3,-0.72
-0.285,-0.72
-0.27,-0.72
-0.255,-0.72
-0.24,-0.72
-0.225,-0.72
-0.21,-0.72
-0.195,-0.72
-0.18,-0.72
-0.165,-0.72
-0.15,-0.72
-0.135,-0.72
-0.12,-0.72
-0.105,-0.72
-0.09,-0.72
-0.075,-0.72
-0.06,-0.72
-0.045,-0.72
-0.03,-0.72
-0.015,-0.72
0,-0.72
0.015,-0.72
0.03,-0.72
0.045,-0.72
0.06,-0.72
0.075,-0.72
0.09,-0.72
0.105,-0.72
0.12,-0.72
0.135,-0.72
0.15,-0.72
0.165,-0.72
0.18,-0.72
0.195,-0.72
0.21,-0.72
0.225,-0.72
0.24,-0.72
0.255,-0.72
0.27,-0.72
0.285,-0.72
0.3,-0.72
0.315,-0.72
0.33,-0.72
0.345,-0.72
0.36,-0.72
0.375,-0.72
0.39,-0.72
0.405,-0.72
0.42,-0.72
0.435,-0.72
0.45,-0.72
0.465,-0.72
0.48,-0.72
0.495,-0.72
0.51,-0.72
0.525,-0.72
0.54,-0.72
0.555,-0.72
0.57,-0.72
0.585,-0.72
0.6,-0.72
0.615,-0.72
0.63,-0.72
0.645,-0.72
0.66,-0.72
0.675,-0.72
0.69,-0.72
0.705,-0.72
0.72,-0.72
0.735,-0.72
0.75,-0.72
0.765,-0.72
0.78,-0.72
0.795,-0.72
0.81,-0.72
0.825,-0.72
0.84,-0.72
0.855,-0.72
0.87,-0.72
0.885,-0.72
0.9,-0.72
0.915,-0.72
0.93,-0.72
0.945,-0.72
0.96,-0.72
0.975,-0.72
0.99,-0.72
1.005,-0.72
1.02,-0.72
1.035,-0.72
1.05,-0.72
1.065,-0.72
1.08,-0.72
1.095,-0.72
1.11,-0.72
1.125,-0.72
1.14,-0.72
1.155,-0.72
1.17,-0.72
1.185,-0.72
1.2,-0.72
1.215,-0.72
1.23,-0.72
1.245,-0.72
1.26,-0.72
1.275,-0.72
1.29,-0.72
1.305,-0.72
1.32,-0.72
1.335,-0.72
1.35,-0.72
1.365,-0.72
1.38,-0.72
1.395,-0.72
1.41,-0.72
1.425,-0.72
1.44,-0.72
1.455,-0.72
1.47,-0.72
1.485,-0.72
1.5,-0.72
-1.5,-0.705
-1.485,-0.705
-1.47,-0.705
-1.455,-0.705
-1.44,-0.705
-1.425,-0.705
-1.41,-0.705
-1.395,-0.705
-1.38,-0.705
-1.365,-0.705
-1.35,-0.705
-1.335,-0.705
-1.32,-0.705
-1.305,-0.705
-1.29,-0.705
-1.275,-0.705
-1.26,-0.705
-1.245,-0.705
-1.23,-0.705
-1.215,-0.705
-1.2,-0.705
-1.185,-0.705
-1.17,-0.705
-1.155,-0.705
-1.14,-0.705
-1.125,-0.705
-1.11,-0.705
-1.095,-0.705
-1.08,-0.705
-1.065,-0.705
-1.05,-0.705
-1.035,-0.705
-1.02,-0.705
-1.005,-0.705
-0.99,-0.705
-0.975,-0.705
-0.96,-0.705
-0.945,-0.705
-0.93,-0.705
-0.915,-0.705
-0.9,-0.705
-0.885,-0.705
-0.87,-0.705
-0.855,-0.705
-0.84,-0.705
-0.825,-0.705
-0.81,-0.705
-0.795,-0.705
-0.78,-0.705
-0.765,-0.705
-0.75,-0.705
-0.735,-0.705
-0.72,-0.705
-0.705,-0.705
-0.69,-0.705
-0.675,-0.705
-0.66,-0.705
-0.645,-0.705
-0.63,-0.705
-0.615,-0.705
-0.6,-0.705
-0.585,-0.705
-0.57,-0.705
-0.555,-0.705
-0.54,-0.705
-0.525,-0.705
-0.51,-0.705
-0.495,-0.705
-0.48,-0.705
-0.465,-0.705
-0.45,-0.705
-0.435,-0.705
-0.42,-0.705
-0.405,-0.705
-0.39,-0.705
-0.375,-0.705
-0.36,-0.705
-0.345,-0.705
-0.33,-0.705
-0.315,-0.705
-0.3,-0.705
-0.285,-0.705
-0.27,-0.705
-0.255,-0.705
-0.24,-0.705
-0.225,-0.705
-0.21,-0.705
-0.195,-0.705
-0.18,-0.705
-0.165,-0.705
-0.15,-0.705
-0.135,-0.705
-0.12,-0.705
-0.105,-0.705
-0.09,-0.705
-0.075,-0.705
-0.06,-0.705
-0.045,-0.705
-0.03,-0.705
-0.015,-0.705
0,-0.705
0.015,-0.705
0.03,-0.705
0.045,-0.705
0.06,-0.705
0.075,-0.705
0.09,-0.705
0.105,-0.705
0.12,-0.705
0.135,-0.705
0.15,-0.705
0.165,-0.705
0.18,-0.705
0.195,-0.705
0.21,-0.705
0.225,-0.705
0.24,-0.705
0.255,-0.705
0.27,-0.705
0.285,-0.705
0.3,-0.705
0.315,-0.705
0.33,-0.705
0.345,-0.705
0.36,-0.705
0.375,-0.705
0.39,-0.705
0.405,-0.705
0.42,-0.705
0.435,-0.705
0.45,-0.705
0.465,-0.705
0.48,-0.705
0.495,-0.705
0.51,-0.705
0.525,-0.705
0.54,-0.705
0.555,-0.705
0.57,-0.705
0.585,-0.705
0.6,-0.705
0.615,-0.705
0.63,-0.705
0.645,-0.705
0.66,-0.705
0.675,-0.705
0.69,-0.705
0.705,-0.705
0.72,-0.705
0.735,-0.705
0.75,-0.705
0.765,-0.705
0.78,-0.705
0.795,-0.705
0.81,-0.705
0.825,-0.705
0.84,-0.705
0.855,-0.705
0.87,-0.705
0.885,-0.705
0.9,-0.705
0.915,-0.705
0.93,-0.705
0.945,-0.705
0.96,-0.705
0.975,-0.705
0.99,-0.705
1.005,-0.705
1.02,-0.705
1.035,-0.705
1.05,-0.705
1.065,-0.705
1.08,-0.705
1.095,-0.705
1.11,-0.705
1.125,-0.705
1.14,-0.705
1.155,-0.705
1.17,-0.705
1.185,-0.705
1.2,-0.705
1.215,-0.705
1.23,-0.705
1.245,-0.705
1.26,-0.705
1.275,-0.705
1.29,-0.705
1.305,-0.705
1.32,-0.705
1.335,-0.705
1.35,-0.705
1.365,-0.705
1.38,-0.705
1.395,-0.705
1.41,-0.705
1.425,-0.705
1.44,-0.705
1.455,-0.705
1.47,-0.705
1.485,-0.705
1.5,-0.705
-1.5,-0.69
-1.485,-0.69
-1.47,-0.69
-1.455,-0.69
-1.44,-0.69
-1.425,-0.69
-1.41,-0.69
-1.395,-0.69
-1.38,-0.69
-1.365,-0.69
-1.35,-0.69
-1.335,-0.69
-1.32,-0.69
-1.305,-0.69
-1.29,-0.69
-1.275,-0.69
-1.26,-0.69
-1.245,-0.69
-1.23,-0.69
-1.215,-0.69
-1.2,-0.69
-1.185,-0.69
-1.17,-0.69
-1.155,-0.69
-1.14,-0.69
-1.125,-0.69
-1.11,-0.69
-1.095,-0.69
-1.08,-0.69
-1.065,-0.69
-1.05,-0.69
-1.035,-0.69
-1.02,-0.69
-1.005,-0.69
-0.99,-0.69
-0.975,-0.69
-0.96,-0.69
-0.945,-0.69
-0.93,-0.69
-0.915,-0.69
-0.9,-0.69
-0.885,-0.69
-0.87,-0.69
-0.855,-0.69
-0.84,-0.69
-0.825,-0.69
-0.81,-0.69
-0.795,-0.69
-0.78,-0.69
-0.765,-0.69
-0.75,-0.69
-0.735,-0.69
-0.72,-0.69
-0.705,-0.69
-0.69,-0.69
-0.675,-0.69
-0.66,-0.69
-0.645,-0.69
-0.63,-0.69
-0.615,-0.69
-0.6,-0.69
-0.585,-0.69
-0.57,-0.69
-0.555,-0.69
-0.54,-0.69
-0.525,-0.69
-0.51,-0.69
-0.495,-0.69
-0.48,-0.69
-0.465,-0.69
-0.45,-0.69
-0.435,-0.69
-0.42,-0.69
-0.405,-0.69
-0.39,-0.69
-0.375,-0.69
-0.36,-0.69
-0.345,-0.69
-0.33,-0.69
-0.315,-0.69
-0.3,-0.69
-0.285,-0.69
-0.27,-0.69
-0.255,-0.69
-0.24,-0.69
-0.225,-0.69
-0.21,-0.69
-0.195,-0.69
-0.18,-0.69
-0.165,-0.69
-0.15,-0.69
-0.135,-0.69
-0.12,-0.69
-0.105,-0.69
-0.09,-0.69
-0.075,-0.69
-0.06,-0.69
-0.045,-0.69
-0.03,-0.69
-0.015,-0.69
0,-0.69
0.015,-0.69
0.03,-0.69
0.045,-0.69
0.06,-0.69
0.075,-0.69
0.09,-0.69
0.105,-0.69
0.12,-0.69
0.135,-0.69
0.15,-0.69
0.165,-0.69
0.18,-0.69
0.195,-0.69
0.21,-0.69
0.225,-0.69
0.24,-0.69
0.255,-0.69
0.27,-0.69
0.285,-0.69
0.3,-0.69
0.315,-0.69
0.33,-0.69
0.345,-0.69
0.36,-0.69
0.375,-0.69
0.39,-0.69
0.405,-0.69
0.42,-0.69
0.435,-0.69
0.45,-0.69
0.465,-0.69
0.48,-0.69
0.495,-0.69
0.51,-0.69
0.525,-0.69
0.54,-0.69
0.555,-0.69
0.57,-0.69
0.585,-0.69
0.6,-0.69
0.615,-0.69
0.63,-0.69
0.645,-0.69
0.66,-0.69
0.675,-0.69
0.69,-0.69
0.705,-0.69
0.72,-0.69
0.735,-0.69
0.75,-0.69
0.765,-0.69
0.78,-0.69
0.795,-0.69
0.81,-0.69
0.825,-0.69
0.84,-0.69
0.855,-0.69
0.87,-0.69
0.885,-0.69
0.9,-0.69
0.915,-0.69
0.93,-0.69
0.945,-0.69
0.96,-0.69
0.975,-0.69
0.99,-0.69
1.005,-0.69
1.02,-0.69
1.035,-0.69
1.05,-0.69
1.065,-0.69
1.08,-0.69
1.095,-0.69
1.11,-0.69
1.125,-0.69
1.14,-0.69
1.155,-0.69
1.17,-0.69
1.185,-0.69
1.2,-0.69
1.215,-0.69
1.23,-0.69
1.245,-0.69
1.26,-0.69
1.275,-0.69
1.29,-0.69
1.305,-0.69
1.32,-0.69
1.335,-0.69
1.35,-0.69
1.365,-0.69
1.38,-0.69
1.395,-0.69
1.41,-0.69
1.425,-0.69
1.44,-0.69
1.455,-0.69
1.47,-0.69
1.485,-0.69
1.5,-0.69
-1.5,-0.675
-1.485,-0.675
-1.47,-0.675
-1.455,-0.675
-1.44,-0.675
-1.425,-0.675
-1.41,-0.675
-1.395,-0.675
-1.38,-0.675
-1.365,-0.675
-1.35,-0.675
-1.335,-0.675
-1.32,-0.675
-1.305,-0.675
-1.29,-0.675
-1.275,-0.675
-1.26,-0.675
-1.245,-0.675
-1.23,-0.675
-1.215,-0.675
-1.2,-0.675
-1.185,-0.675
-1.17,-0.675
-1.155,-0.675
-1.14,-0.675
-1.125,-0.675
-1.11,-0.675
-1.095,-0.675
-1.08,-0.675
-1.065,-0.675
-1.05,-0.675
-1.035,-0.675
-1.02,-0.675
-1.005,-0.675
-0.99,-0.675
-0.975,-0.675
-0.96,-0.675
-0.945,-0.675
-0.93,-0.675
-0.915,-0.675
-0.9,-0.675
-0.885,-0.675
-0.87,-0.675
-0.855,-0.675
-0.84,-0.675
-0.825,-0.675
-0.81,-0.675
-0.795,-0.675
-0.78,-0.675
-0.765,-0.675
-0.75,-0.675
-0.735,-0.675
-0.72,-0.675
-0.705,-0.675
-0.69,-0.675
-0.675,-0.675
-0.66,-0.675
-0.645,-0.675
-0.63,-0.675
-0.615,-0.675
-0.6,-0.675
-0.585,-0.675
-0.57,-0.675
-0.555,-0.675
-0.54,-0.675
-0.525,-0.675
-0.51,-0.675
-0.495,-0.675
-0.48,-0.675
-0.465,-0.675
-0.45,-0.675
-0.435,-0.675
-0.42,-0.675
-0.405,-0.675
-0.39,-0.675
-0.375,-0.675
-0.36,-0.675
-0.345,-0.675
-0.33,-0.675
-0.315,-0.675
-0.3,-0.675
-0.285,-0.675
-0.27,-0.675
-0.255,-0.675
-0.24,-0.675
-0.225,-0.675
-0.21,-0.675
-0.195,-0.675
-0.18,-0.675
-0.165,-0.675
-0.15,-0.675
-0.135,-0.675
-0.12,-0.675
-0.105,-0.675
-0.09,-0.675
-0.075,-0.675
-0.06,-0.675
-0.045,-0.675
-0.03,-0.675
-0.015,-0.675
0,-0.675
0.015,-0.675
0.03,-0.675
0.045,-0.675
0.06,-0.675
0.075,-0.675
0.09,-0.675
0.105,-0.675
0.12,-0.675
0.135,-0.675
0.15,-0.675
0.165,-0.675
0.18,-0.675
0.195,-0.675
0.21,-0.675
0.225,-0.675
0.24,-0.675
0.255,-0.675
0.27,-0.675
0.285,-0.675
0.3,-0.675
0.315,-0.675
0.33,-0.675
0.345,-0.675
0.36,-0.675
0.375,-0.675
0.39,-0.675
0.405,-0.675
0.42,-0.675
0.435,-0.675
0.45,-0.675
0.465,-0.675
0.48,-0.675
0.495,-0.675
0.51,-0.675
0.525,-0.675
0.54,-0.675
0.555,-0.675
0.57,-0.675
0.585,-0.675
0.6,-0.675
0.615,-0.675
0.63,-0.675
0.645,-0.675
0.66,-0.675
0.675,-0.675
0.69,-0.675
0.705,-0.675
0.72,-0.675
0.735,-0.675
0.75,-0.675
0.765,-0.675
0.78,-0.675
0.795,-0.675
0.81,-0.675
0.825,-0.675
0.84,-0.675
0.855,-0.675
0.87,-0.675
0.885,-0.675
0.9,-0.675
0.915,-0.675
0.93,-0.675
0.945,-0.675
0.96,-0.675
0.975,-0.675
0.99,-0.675
1.005,-0.675
1.02,-0.675
1.035,-0.675
1.05,-0.675
1.065,-0.675
1.08,-0.675
1.095,-0.675
1.11,-0.675
1.125,-0.675
1.14,-0.675
1.155,-0.675
1.17,-0.675
1.185,-0.675
1.2,-0.675
1.215,-0.675
1.23,-0.675
1.245,-0.675
1.26,-0.675
1.275,-0.675
1.29,-0.675
1.305,-0.675
1.32,-0.675
1.335,-0.675
1.35,-0.675
1.365,-0.675
1.38,-0.675
1.395,-0.675
1.41,-0.675
1.425,-0.675
1.44,-0.675
1.455,-0.675
1.47,-0.675
1.485,-0.675
1.5,-0.675
-1.5,-0.66
-1.485,-0.66
-1.47,-0.66
-1.455,-0.66
-1.44,-0.66
-1.425,-0.66
-1.41,-0.66
-1.395,-0.66
-1.38,-0.66
-1.365,-0.66
-1.35,-0.66
-1.335,-0.66
-1.32,-0.66
-1.305,-0.66
-1.29,-0.66
-1.275,-0.66
-1.26,-0.66
-1.245,-0.66
-1.23,-0.66
-1.215,-0.66
-1.2,-0.66
-1.185,-0.66
-1.17,-0.66
-1.155,-0.66
-1.14,-0.66
-1.125,-0.66
-1.11,-0.66
-1.095,-0.66
-1.08,-0.66
-1.065,-0.66
-1.05,-0.66
-1.035,-0.66
-1.02,-0.66
-1.005,-0.66
-0.99,-0.66
-0.975,-0.66
-0.96,-0.66
-0.945,-0.66
-0.93,-0.66
-0.915,-0.66
-0.9,-0.66
-0.885,-0.66
-0.87,-0.66
-0.855,-0.66
-0.84,-0.66
-0.825,-0.66
-0.81,-0.66
-0.795,-0.66
-0.78,-0.66
-0.765,-0.66
-0.75,-0.66
-0.735,-0.66
-0.72,-0.66
-0.705,-0.66
-0.69,-0.66
-0.675,-0.66
-0.66,-0.66
-0.645,-0.66
-0.63,-0.66
-0.615,-0.66
-0.6,-0.66
-0.585,-0.66
-0.57,-0.66
-0.555,-0.66
-0.54,-0.66
-0.525,-0.66
-0.51,-0.66
-0.495,-0.66
-0.48,-0.66
-0.465,-0.66
-0.45,-0.66
-0.435,-0.66
-0.42,-0.66
-0.405,-0.66
-0.39,-0.66
-0.375,-0.66
-0.36,-0.66
-0.345,-0.66
-0.33,-0.66
-0.315,-0.66
-0.3,-0.66
-0.285,-0.66
-0.27,-0.66
-0.255,-0.66
-0.24,-0.66
-0.225,-0.66
-0.21,-0.66
-0.195,-0.66
-0.18,-0.66
-0.165,-0.66
-0.15,-0.66
-0.135,-0.66
-0.12,-0.66
-0.105,-0.66
-0.09,-0.66
-0.075,-0.66
-0.06,-0.66
-0.045,-0.66
-0.03,-0.66
-0.015,-0.66
0,-0.66
0.015,-0.66
0.03,-0.66
0.045,-0.66
0.06,-0.66
0.075,-0.66
0.09,-0.66
0.105,-0.66
0.12,-0.66
0.135,-0.66
0.15,-0.66
0.165,-0.66
0.18,-0.66
0.195,-0.66
0.21,-0.66
0.225,-0.66
0.24,-0.66
0.255,-0.66
0.27,-0.66
0.285,-0.66
0.3,-0.66
0.315,-0.66
0.33,-0.66
0.345,-0.66
0.36,-0.66
0.375,-0.66
0.39,-0.66
0.405,-0.66
0.42,-0.66
0.435,-0.66
0.45,-0.66
0.465,-0.66
0.48,-0.66
0.495,-0.66
0.51,-0.66
0.525,-0.66
0.54,-0.66
0.555,-0.66
0.57,-0.66
0.585,-0.66
0.6,-0.66
0.615,-0.66
0.63,-0.66
0.645,-0.66
0.66,-0.66
0.675,-0.66
0.69,-0.66
0.705,-0.66
0.72,-0.66
0.735,-0.66
0.75,-0.66
0.765,-0.66
0.78,-0.66
0.795,-0.66
0.81,-0.66
0.825,-0.66
0.84,-0.66
0.855,-0.66
0.87,-0.66
0.885,-0.66
0.9,-0.66
0.915,-0.66
0.93,-0.66
0.945,-0.66
0.96,-0.66
0.975,-0.66
0.99,-0.66
1.005,-0.66
1.02,-0.66
1.035,-0.66
1.05,-0.66
1.065,-0.66
1.08,-0.66
1.095,-0.66
1.11,-0.66
1.125,-0.66
1.14,-0.66
1.155,-0.66
1.17,-0.66
1.185,-0.66
1.2,-0.66
1.215,-0.66
1.23,-0.66
1.245,-0.66
1.26,-0.66
1.275,-0.66
1.29,-0.66
1.305,-0.66
1.32,-0.66
1.335,-0.66
1.35,-0.66
1.365,-0.66
1.38,-0.66
1.395,-0.66
1.41,-0.66
1.425,-0.66
1.44,-0.66
1.455,-0.66
1.47,-0.66
1.485,-0.66
1.5,-0.66
-1.5,-0.645
-1.485,-0.645
-1.47,-0.645
-1.455,-0.645
-1.44,-0.645
-1.425,-0.645
-1.41,-0.645
-1.395,-0.645
-1.38,-0.645
-1.365,-0.645
-1.35,-0.645
-1.335,-0.645
-1.32,-0.645
-1.305,-0.645
-1.29,-0.645
-1.275,-0.645
-1.26,-0.645
-1.245,-0.645
-1.23,-0.645
-1.215,-0.645
-1.2,-0.645
-1.185,-0.645
-1.17,-0.645
-1.155,-0.645
-1.14,-0.645
-1.125,-0.645
-1.11,-0.645
-1.095,-0.645
-1.08,-0.645
-1.065,-0.645
-1.05,-0.645
-1.035,-0.645
-1.02,-0.645
-1.005,-0.645
-0.99,-0.645
-0.975,-0.645
-0.96,-0.645
-0.945,-0.645
-0.93,-0.645
-0.915,-0.645
-0.9,-0.645
-0.885,-0.645
-0.87,-0.645
-0.855,-0.645
-0.84,-0.645
-0.825,-0.645
-0.81,-0.645
-0.795,-0.645
-0.78,-0.645
-0.765,-0.645
-0.75,-0.645
-0.735,-0.645
-0.72,-0.645
-0.705,-0.645
-0.69,-0.645
-0.675,-0.645
-0.66,-0.645
-0.645,-0.645
-0.63,-0.645
-0.615,-0.645
-0.6,-0.645
-0.585,-0.645
-0.57,-0.645
-0.555,-0.645
-0.54,-0.645
-0.525,-0.645
-0.51,-0.645
-0.495,-0.645
-0.48,-0.645
-0.465,-0.645
-0.45,-0.645
-0.435,-0.645
-0.42,-0.645
-0.405,-0.645
-0.39,-0.645
-0.375,-0.645
-0.36,-0.645
-0.345,-0.645
-0.33,-0.645
-0.315,-0.645
-0.3,-0.645
-0.285,-0.645
-0.27,-0.645
-0.255,-0.645
-0.24,-0.645
-0.225,-0.645
-0.21,-0.645
-0.195,-0.645
-0.18,-0.645
-0.165,-0.645
-0.15,-0.645
-0.135,-0.645
-0.12,-0.645
-0.105,-0.645
-0.09,-0.645
-0.075,-0.645
-0.06,-0.645
-0.045,-0.645
-0.03,-0.645
-0.015,-0.645
0,-0.645
0.015,-0.645
0.03,-0.645
0.045,-0.645
0.06,-0.645
0.075,-0.645
0.09,-0.645
0.105,-0.645
0.12,-0.645
0.135,-0.645
0.15,-0.645
0.165,-0.645
0.18,-0.645
0.195,-0.645
0.21,-0.645
0.225,-0.645
0.24,-0.645
0.255,-0.645
0.27,-0.645
0.285,-0.645
0.3,-0.645
0.315,-0.645
0.33,-0.645
0.345,-0.645
0.36,-0.645
0.375,-0.645
0.39,-0.645
0.405,-0.645
0.42,-0.645
0.435,-0.645
0.45,-0.645
0.465,-0.645
0.48,-0.645
0.495,-0.645
0.51,-0.645
0.525,-0.645
0.54,-0.645
0.555,-0.645
0.57,-0.645
0.585,-0.645
0.6,-0.645
0.615,-0.645
0.63,-0.645
0.645,-0.645
0.66,-0.645
0.675,-0.645
0.69,-0.645
0.705,-0.645
0.72,-0.645
0.735,-0.645
0.75,-0.645
0.765,-0.645
0.78,-0.645
0.795,-0.645
0.81,-0.645
0.825,-0.645
0.84,-0.645
0.855,-0.645
0.87,-0.645
0.885,-0.645
0.9,-0.645
0.915,-0.645
0.93,-0.645
0.945,-0.645
0.96,-0.645
0.975,-0.645
0.99,-0.645
1.005,-0.645
1.02,-0.645
1.035,-0.645
1.05,-0.645
1.065,-0.645
1.08,-0.645
1.095,-0.645
1.11,-0.645
1.125,-0.645
1.14,-0.645
1.155,-0.645
1.17,-0.645
1.185,-0.645
1.2,-0.645
1.215,-0.645
1.23,-0.645
1.245,-0.645
1.26,-0.645
1.275,-0.645
1.29,-0.645
1.305,-0.645
1.32,-0.645
1.335,-0.645
1.35,-0.645
1.365,-0.645
1.38,-0.645
1.395,-0.645
1.41,-0.645
1.425,-0.645
1.44,-0.645
1.455,-0.645
1.47,-0.645
1.485,-0.645
1.5,-0.645
-1.5,-0.63
-1.485,-0.63
-1.47,-0.63
-1.455,-0.63
-1.44,-0.63
-1.425,-0.63
-1.41,-0.63
-1.395,-0.63
-1.38,-0.63
-1.365,-0.63
-1.35,-0.63
-1.335,-0.63
-1.32,-0.63
-1.305,-0.63
-1.29,-0.63
-1.275,-0.63
-1.26,-0.63
-1.245,-0.63
-1.23,-0.63
-1.215,-0.63
-1.2,-0.63
-1.185,-0.63
-1.17,-0.63
-1.155,-0.63
-1.14,-0.63
-1.125,-0.63
-1.11,-0.63
-1.095,-0.63
-1.08,-0.63
-1.065,-0.63
-1.05,-0.63
-1.035,-0.63
-1.02,-0.63
-1.005,-0.63
-0.99,-0.63
-0.975,-0.63
-0.96,-0.63
-0.945,-0.63
-0.93,-0.63
-0.915,-0.63
-0.9,-0.63
-0.885,-0.63
-0.87,-0.63
-0.855,-0.63
-0.84,-0.63
-0.825,-0.63
-0.81,-0.63
-0.795,-0.63
-0.78,-0.63
-0.765,-0.63
-0.75,-0.63
-0.735,-0.63
-0.72,-0.63
-0.705,-0.63
-0.69,-0.63
-0.675,-0.63
-0.66,-0.63
-0.645,-0.63
-0.63,-0.63
-0.615,-0.63
-0.6,-0.63
-0.585,-0.63
